numero,densidadb,densidadp,replica,tamano,circ,at,numCF,densidadp_porc,at_n,tamanoat2,numCFat2,circat2,densidadp_num
121,0.7,0.1,1,172,0.875,941494,138,7.5,0.886544747,152.4856965,122.3431751,0.775726654,3
122,0.7,0.1,1,699,0.879,941494,138,7.5,0.886544747,619.6947781,122.3431751,0.779272833,3
123,0.7,0.1,1,671,0.824,941494,138,7.5,0.886544747,594.8715252,122.3431751,0.730512871,3
124,0.7,0.1,1,307,0.838,941494,138,7.5,0.886544747,272.1692373,122.3431751,0.742924498,3
125,0.7,0.1,1,480,0.799,941494,138,7.5,0.886544747,425.5414785,122.3431751,0.708349253,3
126,0.7,0.1,1,468,0.898,941494,138,7.5,0.886544747,414.9029416,122.3431751,0.796117183,3
127,0.7,0.1,1,517,0.749,941494,138,7.5,0.886544747,458.3436342,122.3431751,0.664022015,3
128,0.7,0.1,1,478,0.857,941494,138,7.5,0.886544747,423.768389,122.3431751,0.759768848,3
129,0.7,0.1,1,417,0.713,941494,138,7.5,0.886544747,369.6891595,122.3431751,0.632106405,3
130,0.7,0.1,1,273,0.864,941494,138,7.5,0.886544747,242.0267159,122.3431751,0.765974661,3
131,0.7,0.1,1,177,0.726,941494,138,7.5,0.886544747,156.9184202,122.3431751,0.643631486,3
132,0.7,0.1,1,160,0.939,941494,138,7.5,0.886544747,141.8471595,122.3431751,0.832465517,3
133,0.7,0.1,1,226,0.927,941494,138,7.5,0.886544747,200.3591128,122.3431751,0.82182698,3
134,0.7,0.1,1,240,0.906,941494,138,7.5,0.886544747,212.7707393,122.3431751,0.803209541,3
135,0.7,0.1,1,368,0.948,941494,138,7.5,0.886544747,326.2484669,122.3431751,0.84044442,3
136,0.7,0.1,1,271,0.898,941494,138,7.5,0.886544747,240.2536264,122.3431751,0.796117183,3
137,0.7,0.1,1,315,0.854,941494,138,7.5,0.886544747,279.2615953,122.3431751,0.757109214,3
138,0.7,0.1,1,211,0.693,941494,138,7.5,0.886544747,187.0609416,122.3431751,0.61437551,3
1,0.7,0.1,2,202,0.794,1042986,135,7.5,0.982113279,198.3868823,132.5852927,0.779797943,3
2,0.7,0.1,2,213,0.928,1042986,135,7.5,0.982113279,209.1901284,132.5852927,0.911401123,3
3,0.7,0.1,2,578,0.912,1042986,135,7.5,0.982113279,567.6614752,132.5852927,0.89568731,3
4,0.7,0.1,2,499,0.63,1042986,135,7.5,0.982113279,490.0745262,132.5852927,0.618731366,3
5,0.7,0.1,2,195,0.888,1042986,135,7.5,0.982113279,191.5120894,132.5852927,0.872116592,3
6,0.7,0.1,2,290,0.789,1042986,135,7.5,0.982113279,284.8128509,132.5852927,0.774887377,3
7,0.7,0.1,2,246,0.745,1042986,135,7.5,0.982113279,241.5998666,132.5852927,0.731674393,3
8,0.7,0.1,2,522,0.908,1042986,135,7.5,0.982113279,512.6631316,132.5852927,0.891758857,3
9,0.7,0.1,2,298,0.861,1042986,135,7.5,0.982113279,292.6697571,132.5852927,0.845599533,3
10,0.7,0.1,2,590,0.762,1042986,135,7.5,0.982113279,579.4468345,132.5852927,0.748370319,3
11,0.7,0.1,2,260,0.902,1042986,135,7.5,0.982113279,255.3494525,132.5852927,0.885866178,3
12,0.7,0.1,2,247,0.917,1042986,135,7.5,0.982113279,242.5819799,132.5852927,0.900597877,3
13,0.7,0.1,2,729,0.666,1042986,135,7.5,0.982113279,715.9605803,132.5852927,0.654087444,3
14,0.7,0.1,2,109,0.775,1042986,135,7.5,0.982113279,107.0503474,132.5852927,0.761137791,3
15,0.7,0.1,2,304,0.917,1042986,135,7.5,0.982113279,298.5624368,132.5852927,0.900597877,3
16,0.7,0.1,2,253,0.875,1042986,135,7.5,0.982113279,248.4746596,132.5852927,0.859349119,3
17,0.7,0.1,2,412,0.734,1042986,135,7.5,0.982113279,404.6306709,132.5852927,0.720871147,3
18,0.7,0.1,2,285,0.792,1042986,135,7.5,0.982113279,279.9022845,132.5852927,0.777833717,3
19,0.7,0.1,2,298,0.87,1042986,135,7.5,0.982113279,292.6697571,132.5852927,0.854438553,3
20,0.7,0.1,2,107,0.971,1042986,135,7.5,0.982113279,105.0861208,132.5852927,0.953631994,3
21,0.7,0.1,2,197,0.948,1042986,135,7.5,0.982113279,193.4763159,132.5852927,0.931043388,3
22,0.7,0.1,2,384,0.858,1042986,135,7.5,0.982113279,377.1314991,132.5852927,0.842653193,3
23,0.7,0.1,2,798,0.762,1042986,135,7.5,0.982113279,783.7263966,132.5852927,0.748370319,3
24,0.7,0.1,2,98,0.84,1042986,135,7.5,0.982113279,96.24710133,132.5852927,0.824975154,3
25,0.7,0.1,2,710,0.551,1042986,135,7.5,0.982113279,697.300428,132.5852927,0.541144417,3
26,0.7,0.1,2,340,0.738,1042986,135,7.5,0.982113279,333.9185148,132.5852927,0.7247996,3
27,0.7,0.1,2,238,0.956,1042986,135,7.5,0.982113279,233.7429604,132.5852927,0.938900295,3
28,0.7,0.1,2,397,0.909,1042986,135,7.5,0.982113279,389.8989717,132.5852927,0.892740971,3
29,0.7,0.1,2,230,0.924,1042986,135,7.5,0.982113279,225.8860541,132.5852927,0.90747267,3
30,0.7,0.1,2,331,0.766,1042986,135,7.5,0.982113279,325.0794953,132.5852927,0.752298772,3
31,0.7,0.1,2,443,0.691,1042986,135,7.5,0.982113279,435.0761826,132.5852927,0.678640276,3
32,0.7,0.1,2,235,0.905,1042986,135,7.5,0.982113279,230.7966205,132.5852927,0.888812517,3
33,0.7,0.1,2,219,0.929,1042986,135,7.5,0.982113279,215.0828081,132.5852927,0.912383236,3
34,0.7,0.1,2,164,0.948,1042986,135,7.5,0.982113279,161.0665777,132.5852927,0.931043388,3
35,0.7,0.1,2,671,0.78,1042986,135,7.5,0.982113279,658.9980101,132.5852927,0.766048358,3
36,0.7,0.1,2,277,0.95,1042986,135,7.5,0.982113279,272.0453783,132.5852927,0.933007615,3
37,0.7,0.1,2,704,0.699,1042986,135,7.5,0.982113279,691.4077483,132.5852927,0.686497182,3
38,0.7,0.1,2,242,0.83,1042986,135,7.5,0.982113279,237.6714135,132.5852927,0.815154021,3
39,0.7,0.1,2,380,0.916,1042986,135,7.5,0.982113279,373.203046,132.5852927,0.899615763,3
40,0.7,0.1,2,565,0.875,1042986,135,7.5,0.982113279,554.8940026,132.5852927,0.859349119,3
41,0.7,0.1,2,410,0.856,1042986,135,7.5,0.982113279,402.6664443,132.5852927,0.840688967,3
42,0.7,0.1,2,250,0.936,1042986,135,7.5,0.982113279,245.5283197,132.5852927,0.919258029,3
43,0.7,0.1,2,227,0.912,1042986,135,7.5,0.982113279,222.9397143,132.5852927,0.89568731,3
44,0.7,0.1,2,242,0.814,1042986,135,7.5,0.982113279,237.6714135,132.5852927,0.799440209,3
45,0.7,0.1,2,136,0.858,1042986,135,7.5,0.982113279,133.5674059,132.5852927,0.842653193,3
46,0.7,0.1,2,532,0.885,1042986,135,7.5,0.982113279,522.4842644,132.5852927,0.869170252,3
47,0.7,0.1,2,291,0.82,1042986,135,7.5,0.982113279,285.7949642,132.5852927,0.805332889,3
48,0.7,0.1,2,366,0.771,1042986,135,7.5,0.982113279,359.4534601,132.5852927,0.757209338,3
49,0.7,0.1,2,380,0.854,1042986,135,7.5,0.982113279,373.203046,132.5852927,0.83872474,3
50,0.7,0.1,2,218,0.913,1042986,135,7.5,0.982113279,214.1006948,132.5852927,0.896669424,3
51,0.7,0.1,2,479,0.563,1042986,135,7.5,0.982113279,470.4322606,132.5852927,0.552929776,3
52,0.7,0.1,2,404,0.825,1042986,135,7.5,0.982113279,396.7737647,132.5852927,0.810243455,3
53,0.7,0.1,2,426,0.749,1042986,135,7.5,0.982113279,418.3802568,132.5852927,0.735602846,3
54,0.7,0.1,2,655,0.578,1042986,135,7.5,0.982113279,643.2841977,132.5852927,0.567661475,3
55,0.7,0.1,2,516,0.786,1042986,135,7.5,0.982113279,506.7704519,132.5852927,0.771941037,3
56,0.7,0.1,2,291,0.894,1042986,135,7.5,0.982113279,285.7949642,132.5852927,0.878009271,3
57,0.7,0.1,2,217,0.853,1042986,135,7.5,0.982113279,213.1185815,132.5852927,0.837742627,3
58,0.7,0.1,2,450,0.869,1042986,135,7.5,0.982113279,441.9509755,132.5852927,0.853456439,3
59,0.7,0.1,2,283,0.889,1042986,135,7.5,0.982113279,277.9380579,132.5852927,0.873098705,3
60,0.7,0.1,2,185,0.941,1042986,135,7.5,0.982113279,181.6909566,132.5852927,0.924168595,3
61,0.7,0.1,2,425,0.876,1042986,135,7.5,0.982113279,417.3981435,132.5852927,0.860331232,3
62,0.7,0.1,2,126,0.778,1042986,135,7.5,0.982113279,123.7462731,132.5852927,0.764084131,3
63,0.7,0.1,2,571,0.701,1042986,135,7.5,0.982113279,560.7866822,132.5852927,0.688461409,3
64,0.7,0.1,2,567,0.862,1042986,135,7.5,0.982113279,556.8582291,132.5852927,0.846581646,3
65,0.7,0.1,2,201,0.868,1042986,135,7.5,0.982113279,197.4047691,132.5852927,0.852474326,3
66,0.7,0.1,2,313,0.743,1042986,135,7.5,0.982113279,307.4014563,132.5852927,0.729710166,3
67,0.7,0.1,2,381,0.898,1042986,135,7.5,0.982113279,374.1851593,132.5852927,0.881937724,3
68,0.7,0.1,2,281,0.854,1042986,135,7.5,0.982113279,275.9738314,132.5852927,0.83872474,3
69,0.7,0.1,2,365,0.559,1042986,135,7.5,0.982113279,358.4713468,132.5852927,0.549001323,3
70,0.7,0.1,2,513,0.79,1042986,135,7.5,0.982113279,503.8241121,132.5852927,0.77586949,3
71,0.7,0.1,2,451,0.775,1042986,135,7.5,0.982113279,442.9330888,132.5852927,0.761137791,3
72,0.7,0.1,2,422,0.839,1042986,135,7.5,0.982113279,414.4518037,132.5852927,0.823993041,3
73,0.7,0.1,2,301,0.935,1042986,135,7.5,0.982113279,295.6160969,132.5852927,0.918275916,3
74,0.7,0.1,2,174,0.971,1042986,135,7.5,0.982113279,170.8877105,132.5852927,0.953631994,3
75,0.7,0.1,2,280,0.656,1042986,135,7.5,0.982113279,274.9917181,132.5852927,0.644266311,3
76,0.7,0.1,2,593,0.732,1042986,135,7.5,0.982113279,582.3931744,132.5852927,0.71890692,3
77,0.7,0.1,2,258,0.902,1042986,135,7.5,0.982113279,253.385226,132.5852927,0.885866178,3
78,0.7,0.1,2,370,0.886,1042986,135,7.5,0.982113279,363.3819132,132.5852927,0.870152365,3
79,0.7,0.1,2,402,0.826,1042986,135,7.5,0.982113279,394.8095381,132.5852927,0.811225568,3
80,0.7,0.1,2,477,0.895,1042986,135,7.5,0.982113279,468.468034,132.5852927,0.878991385,3
81,0.7,0.1,2,584,0.739,1042986,135,7.5,0.982113279,573.5541549,132.5852927,0.725781713,3
82,0.7,0.1,2,196,0.913,1042986,135,7.5,0.982113279,192.4942027,132.5852927,0.896669424,3
83,0.7,0.1,2,290,0.765,1042986,135,7.5,0.982113279,284.8128509,132.5852927,0.751316658,3
84,0.7,0.1,2,631,0.759,1042986,135,7.5,0.982113279,619.713479,132.5852927,0.745423979,3
85,0.7,0.1,2,195,0.684,1042986,135,7.5,0.982113279,191.5120894,132.5852927,0.671765483,3
86,0.7,0.1,2,874,0.731,1042986,135,7.5,0.982113279,858.3670058,132.5852927,0.717924807,3
87,0.7,0.1,2,87,0.957,1042986,135,7.5,0.982113279,85.44385526,132.5852927,0.939882408,3
88,0.7,0.1,2,226,0.976,1042986,135,7.5,0.982113279,221.957601,132.5852927,0.95854256,3
89,0.7,0.1,2,401,0.871,1042986,135,7.5,0.982113279,393.8274248,132.5852927,0.855420666,3
90,0.7,0.1,2,130,0.899,1042986,135,7.5,0.982113279,127.6747263,132.5852927,0.882919838,3
91,0.7,0.1,2,468,0.785,1042986,135,7.5,0.982113279,459.6290145,132.5852927,0.770958924,3
92,0.7,0.1,2,200,0.842,1042986,135,7.5,0.982113279,196.4226558,132.5852927,0.826939381,3
93,0.7,0.1,2,154,0.784,1042986,135,7.5,0.982113279,151.2454449,132.5852927,0.769976811,3
94,0.7,0.1,2,265,0.945,1042986,135,7.5,0.982113279,260.2600189,132.5852927,0.928097049,3
95,0.7,0.1,2,364,0.82,1042986,135,7.5,0.982113279,357.4892335,132.5852927,0.805332889,3
96,0.7,0.1,2,255,0.858,1042986,135,7.5,0.982113279,250.4388861,132.5852927,0.842653193,3
97,0.7,0.1,2,215,0.917,1042986,135,7.5,0.982113279,211.154355,132.5852927,0.900597877,3
98,0.7,0.1,2,344,0.914,1042986,135,7.5,0.982113279,337.8469679,132.5852927,0.897651537,3
99,0.7,0.1,2,182,0.811,1042986,135,7.5,0.982113279,178.7446168,132.5852927,0.796493869,3
100,0.7,0.1,2,474,0.695,1042986,135,7.5,0.982113279,465.5216942,132.5852927,0.682568729,3
101,0.7,0.1,2,348,0.941,1042986,135,7.5,0.982113279,341.7754211,132.5852927,0.924168595,3
102,0.7,0.1,2,86,0.686,1042986,135,7.5,0.982113279,84.46174198,132.5852927,0.673729709,3
103,0.7,0.1,2,141,0.975,1042986,135,7.5,0.982113279,138.4779723,132.5852927,0.957560447,3
104,0.7,0.1,2,179,0.955,1042986,135,7.5,0.982113279,175.7982769,132.5852927,0.937918181,3
105,0.7,0.1,2,566,0.755,1042986,135,7.5,0.982113279,555.8761159,132.5852927,0.741495526,3
106,0.7,0.1,2,374,0.911,1042986,135,7.5,0.982113279,367.3103663,132.5852927,0.894705197,3
107,0.7,0.1,2,279,0.789,1042986,135,7.5,0.982113279,274.0096048,132.5852927,0.774887377,3
108,0.7,0.1,2,326,0.897,1042986,135,7.5,0.982113279,320.1689289,132.5852927,0.880955611,3
109,0.7,0.1,2,407,0.903,1042986,135,7.5,0.982113279,399.7201045,132.5852927,0.886848291,3
110,0.7,0.1,2,567,0.696,1042986,135,7.5,0.982113279,556.8582291,132.5852927,0.683550842,3
111,0.7,0.1,2,142,0.934,1042986,135,7.5,0.982113279,139.4600856,132.5852927,0.917293802,3
112,0.7,0.1,2,273,0.929,1042986,135,7.5,0.982113279,268.1169251,132.5852927,0.912383236,3
113,0.7,0.1,2,224,0.899,1042986,135,7.5,0.982113279,219.9933745,132.5852927,0.882919838,3
114,0.7,0.1,2,552,0.863,1042986,135,7.5,0.982113279,542.1265299,132.5852927,0.84756376,3
115,0.7,0.1,2,235,0.898,1042986,135,7.5,0.982113279,230.7966205,132.5852927,0.881937724,3
116,0.7,0.1,2,330,0.865,1042986,135,7.5,0.982113279,324.097382,132.5852927,0.849527986,3
117,0.7,0.1,2,413,0.851,1042986,135,7.5,0.982113279,405.6127842,132.5852927,0.8357784,3
118,0.7,0.1,2,171,0.954,1042986,135,7.5,0.982113279,167.9413707,132.5852927,0.936936068,3
119,0.7,0.1,2,334,0.875,1042986,135,7.5,0.982113279,328.0258352,132.5852927,0.859349119,3
120,0.7,0.1,2,819,0.756,1042986,135,7.5,0.982113279,804.3507754,132.5852927,0.742477639,3
121,0.7,0.1,2,448,0.858,1042986,135,7.5,0.982113279,439.9867489,132.5852927,0.842653193,3
122,0.7,0.1,2,482,0.657,1042986,135,7.5,0.982113279,473.3786004,132.5852927,0.645248424,3
123,0.7,0.1,2,473,0.645,1042986,135,7.5,0.982113279,464.5395809,132.5852927,0.633463065,3
124,0.7,0.1,2,93,0.912,1042986,135,7.5,0.982113279,91.33653494,132.5852927,0.89568731,3
125,0.7,0.1,2,862,0.822,1042986,135,7.5,0.982113279,846.5816464,132.5852927,0.807297115,3
126,0.7,0.1,2,505,0.818,1042986,135,7.5,0.982113279,495.9672058,132.5852927,0.803368662,3
127,0.7,0.1,2,291,0.795,1042986,135,7.5,0.982113279,285.7949642,132.5852927,0.780780057,3
128,0.7,0.1,2,257,0.719,1042986,135,7.5,0.982113279,252.4031127,132.5852927,0.706139448,3
129,0.7,0.1,2,144,0.671,1042986,135,7.5,0.982113279,141.4243122,132.5852927,0.65899801,3
130,0.7,0.1,2,175,0.953,1042986,135,7.5,0.982113279,171.8698238,132.5852927,0.935953955,3
131,0.7,0.1,2,305,0.891,1042986,135,7.5,0.982113279,299.5445501,132.5852927,0.875062931,3
132,0.7,0.1,2,283,0.896,1042986,135,7.5,0.982113279,277.9380579,132.5852927,0.879973498,3
133,0.7,0.1,2,613,0.675,1042986,135,7.5,0.982113279,602.03544,132.5852927,0.662926463,3
134,0.7,0.1,2,345,0.747,1042986,135,7.5,0.982113279,338.8290812,132.5852927,0.733638619,3
135,0.7,0.1,2,250,0.955,1042986,135,7.5,0.982113279,245.5283197,132.5852927,0.937918181,3
1,0.7,0.1,3,227,0.86,1031235,168,7.5,0.971048113,220.4279216,163.136083,0.835101377,3
2,0.7,0.1,3,191,0.5,1031235,168,7.5,0.971048113,185.4701896,163.136083,0.485524056,3
3,0.7,0.1,3,262,0.942,1031235,168,7.5,0.971048113,254.4146056,163.136083,0.914727322,3
4,0.7,0.1,3,557,0.745,1031235,168,7.5,0.971048113,540.8737989,163.136083,0.723430844,3
5,0.7,0.1,3,258,0.868,1031235,168,7.5,0.971048113,250.5304131,163.136083,0.842869762,3
6,0.7,0.1,3,237,0.913,1031235,168,7.5,0.971048113,230.1384028,163.136083,0.886566927,3
7,0.7,0.1,3,256,0.881,1031235,168,7.5,0.971048113,248.5883169,163.136083,0.855493388,3
8,0.7,0.1,3,473,0.86,1031235,168,7.5,0.971048113,459.3057574,163.136083,0.835101377,3
9,0.7,0.1,3,519,0.781,1031235,168,7.5,0.971048113,503.9739706,163.136083,0.758388576,3
10,0.7,0.1,3,254,0.613,1031235,168,7.5,0.971048113,246.6462207,163.136083,0.595252493,3
11,0.7,0.1,3,151,0.826,1031235,168,7.5,0.971048113,146.6282651,163.136083,0.802085741,3
12,0.7,0.1,3,849,0.805,1031235,168,7.5,0.971048113,824.4198479,163.136083,0.781693731,3
13,0.7,0.1,3,634,0.859,1031235,168,7.5,0.971048113,615.6445036,163.136083,0.834130329,3
14,0.7,0.1,3,91,0.967,1031235,168,7.5,0.971048113,88.36537828,163.136083,0.939003525,3
15,0.7,0.1,3,606,0.758,1031235,168,7.5,0.971048113,588.4551565,163.136083,0.73605447,3
16,0.7,0.1,3,647,0.8,1031235,168,7.5,0.971048113,628.2681291,163.136083,0.77683849,3
17,0.7,0.1,3,314,0.901,1031235,168,7.5,0.971048113,304.9091075,163.136083,0.87491435,3
18,0.7,0.1,3,185,0.95,1031235,168,7.5,0.971048113,179.6439009,163.136083,0.922495707,3
19,0.7,0.1,3,644,0.707,1031235,168,7.5,0.971048113,625.3549848,163.136083,0.686531016,3
20,0.7,0.1,3,108,0.883,1031235,168,7.5,0.971048113,104.8731962,163.136083,0.857435484,3
21,0.7,0.1,3,382,0.694,1031235,168,7.5,0.971048113,370.9403792,163.136083,0.67390739,3
22,0.7,0.1,3,142,0.945,1031235,168,7.5,0.971048113,137.888832,163.136083,0.917640467,3
23,0.7,0.1,3,417,0.919,1031235,168,7.5,0.971048113,404.9270631,163.136083,0.892393216,3
24,0.7,0.1,3,186,0.866,1031235,168,7.5,0.971048113,180.614949,163.136083,0.840927666,3
25,0.7,0.1,3,177,0.954,1031235,168,7.5,0.971048113,171.875516,163.136083,0.9263799,3
26,0.7,0.1,3,278,0.772,1031235,168,7.5,0.971048113,269.9513754,163.136083,0.749649143,3
27,0.7,0.1,3,172,0.905,1031235,168,7.5,0.971048113,167.0202754,163.136083,0.878798542,3
28,0.7,0.1,3,524,0.742,1031235,168,7.5,0.971048113,508.8292112,163.136083,0.7205177,3
29,0.7,0.1,3,146,0.946,1031235,168,7.5,0.971048113,141.7730245,163.136083,0.918611515,3
30,0.7,0.1,3,151,0.942,1031235,168,7.5,0.971048113,146.6282651,163.136083,0.914727322,3
31,0.7,0.1,3,430,0.802,1031235,168,7.5,0.971048113,417.5506886,163.136083,0.778780587,3
32,0.7,0.1,3,235,0.924,1031235,168,7.5,0.971048113,228.1963065,163.136083,0.897248456,3
33,0.7,0.1,3,91,0.88,1031235,168,7.5,0.971048113,88.36537828,163.136083,0.854522339,3
34,0.7,0.1,3,154,0.885,1031235,168,7.5,0.971048113,149.5414094,163.136083,0.85937758,3
35,0.7,0.1,3,158,0.986,1031235,168,7.5,0.971048113,153.4256019,163.136083,0.957453439,3
36,0.7,0.1,3,722,0.687,1031235,168,7.5,0.971048113,701.0967376,163.136083,0.667110054,3
37,0.7,0.1,3,374,0.805,1031235,168,7.5,0.971048113,363.1719943,163.136083,0.781693731,3
38,0.7,0.1,3,566,0.748,1031235,168,7.5,0.971048113,549.6132319,163.136083,0.726343989,3
39,0.7,0.1,3,719,0.84,1031235,168,7.5,0.971048113,698.1835932,163.136083,0.815680415,3
40,0.7,0.1,3,433,0.866,1031235,168,7.5,0.971048113,420.4638329,163.136083,0.840927666,3
41,0.7,0.1,3,259,0.896,1031235,168,7.5,0.971048113,251.5014613,163.136083,0.870059109,3
42,0.7,0.1,3,737,0.88,1031235,168,7.5,0.971048113,715.6624593,163.136083,0.854522339,3
43,0.7,0.1,3,352,0.913,1031235,168,7.5,0.971048113,341.8089358,163.136083,0.886566927,3
44,0.7,0.1,3,301,0.864,1031235,168,7.5,0.971048113,292.285482,163.136083,0.83898557,3
45,0.7,0.1,3,191,0.949,1031235,168,7.5,0.971048113,185.4701896,163.136083,0.921524659,3
46,0.7,0.1,3,221,0.834,1031235,168,7.5,0.971048113,214.601633,163.136083,0.809854126,3
47,0.7,0.1,3,180,0.947,1031235,168,7.5,0.971048113,174.7886603,163.136083,0.919582563,3
48,0.7,0.1,3,194,0.912,1031235,168,7.5,0.971048113,188.3833339,163.136083,0.885595879,3
49,0.7,0.1,3,761,0.724,1031235,168,7.5,0.971048113,738.967614,163.136083,0.703038834,3
50,0.7,0.1,3,321,0.883,1031235,168,7.5,0.971048113,311.7064443,163.136083,0.857435484,3
51,0.7,0.1,3,193,0.95,1031235,168,7.5,0.971048113,187.4122858,163.136083,0.922495707,3
52,0.7,0.1,3,566,0.824,1031235,168,7.5,0.971048113,549.6132319,163.136083,0.800143645,3
53,0.7,0.1,3,313,0.717,1031235,168,7.5,0.971048113,303.9380594,163.136083,0.696241497,3
54,0.7,0.1,3,293,0.901,1031235,168,7.5,0.971048113,284.5170971,163.136083,0.87491435,3
55,0.7,0.1,3,304,0.894,1031235,168,7.5,0.971048113,295.1986263,163.136083,0.868117013,3
56,0.7,0.1,3,123,0.925,1031235,168,7.5,0.971048113,119.4389179,163.136083,0.898219505,3
57,0.7,0.1,3,741,0.856,1031235,168,7.5,0.971048113,719.5466517,163.136083,0.831217185,3
58,0.7,0.1,3,175,0.976,1031235,168,7.5,0.971048113,169.9334198,163.136083,0.947742958,3
59,0.7,0.1,3,132,0.938,1031235,168,7.5,0.971048113,128.1783509,163.136083,0.91084313,3
60,0.7,0.1,3,299,0.912,1031235,168,7.5,0.971048113,290.3433858,163.136083,0.885595879,3
61,0.7,0.1,3,86,0.946,1031235,168,7.5,0.971048113,83.51013772,163.136083,0.918611515,3
62,0.7,0.1,3,313,0.852,1031235,168,7.5,0.971048113,303.9380594,163.136083,0.827332992,3
63,0.7,0.1,3,145,0.891,1031235,168,7.5,0.971048113,140.8019764,163.136083,0.865203869,3
64,0.7,0.1,3,203,0.916,1031235,168,7.5,0.971048113,197.1227669,163.136083,0.889480071,3
65,0.7,0.1,3,166,0.95,1031235,168,7.5,0.971048113,161.1939868,163.136083,0.922495707,3
66,0.7,0.1,3,351,0.73,1031235,168,7.5,0.971048113,340.8378877,163.136083,0.708865122,3
67,0.7,0.1,3,388,0.81,1031235,168,7.5,0.971048113,376.7666678,163.136083,0.786548972,3
68,0.7,0.1,3,414,0.939,1031235,168,7.5,0.971048113,402.0139188,163.136083,0.911814178,3
69,0.7,0.1,3,101,0.888,1031235,168,7.5,0.971048113,98.07585941,163.136083,0.862290724,3
70,0.7,0.1,3,330,0.947,1031235,168,7.5,0.971048113,320.4458773,163.136083,0.919582563,3
71,0.7,0.1,3,383,0.766,1031235,168,7.5,0.971048113,371.9114273,163.136083,0.743822855,3
72,0.7,0.1,3,663,0.805,1031235,168,7.5,0.971048113,643.8048989,163.136083,0.781693731,3
73,0.7,0.1,3,345,0.747,1031235,168,7.5,0.971048113,335.011599,163.136083,0.72537294,3
74,0.7,0.1,3,533,0.588,1031235,168,7.5,0.971048113,517.5686442,163.136083,0.57097629,3
75,0.7,0.1,3,245,0.764,1031235,168,7.5,0.971048113,237.9067877,163.136083,0.741880758,3
76,0.7,0.1,3,579,0.779,1031235,168,7.5,0.971048113,562.2368574,163.136083,0.75644648,3
77,0.7,0.1,3,223,0.802,1031235,168,7.5,0.971048113,216.5437292,163.136083,0.778780587,3
78,0.7,0.1,3,437,0.82,1031235,168,7.5,0.971048113,424.3480254,163.136083,0.796259453,3
79,0.7,0.1,3,831,0.751,1031235,168,7.5,0.971048113,806.9409819,163.136083,0.729257133,3
80,0.7,0.1,3,465,0.634,1031235,168,7.5,0.971048113,451.5373725,163.136083,0.615644504,3
81,0.7,0.1,3,567,0.819,1031235,168,7.5,0.971048113,550.5842801,163.136083,0.795288405,3
82,0.7,0.1,3,126,0.921,1031235,168,7.5,0.971048113,122.3520622,163.136083,0.894335312,3
83,0.7,0.1,3,210,0.758,1031235,168,7.5,0.971048113,203.9201037,163.136083,0.73605447,3
84,0.7,0.1,3,270,0.901,1031235,168,7.5,0.971048113,262.1829905,163.136083,0.87491435,3
85,0.7,0.1,3,103,0.744,1031235,168,7.5,0.971048113,100.0179556,163.136083,0.722459796,3
86,0.7,0.1,3,530,0.854,1031235,168,7.5,0.971048113,514.6554999,163.136083,0.829275088,3
87,0.7,0.1,3,555,0.818,1031235,168,7.5,0.971048113,538.9317027,163.136083,0.794317356,3
88,0.7,0.1,3,153,0.931,1031235,168,7.5,0.971048113,148.5703613,163.136083,0.904045793,3
89,0.7,0.1,3,296,0.726,1031235,168,7.5,0.971048113,287.4302414,163.136083,0.70498093,3
90,0.7,0.1,3,216,0.894,1031235,168,7.5,0.971048113,209.7463924,163.136083,0.868117013,3
91,0.7,0.1,3,267,0.934,1031235,168,7.5,0.971048113,259.2698462,163.136083,0.906958938,3
92,0.7,0.1,3,142,0.842,1031235,168,7.5,0.971048113,137.888832,163.136083,0.817622511,3
93,0.7,0.1,3,307,0.799,1031235,168,7.5,0.971048113,298.1117707,163.136083,0.775867442,3
94,0.7,0.1,3,114,0.878,1031235,168,7.5,0.971048113,110.6994849,163.136083,0.852580243,3
